,feature1,feature10,feature11,feature12,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,label
14,-4.9823228163,-1.35022553879,0.794558421973,0.572867011316,7.433446985,0.617133458423,0.820803930188,0.810002914092,0.552129824314,-0.259045990752,0.214141499201,-0.750965982802,24.7797838822
15,6.37111672643,-0.801540177523,-0.478353381278,0.241899346344,1.10926440128,0.0809257614826,0.799993908709,-0.979948702727,0.524307393746,-0.536195774268,1.54556783063,-0.699376644505,17.0422687117
16,3.47568307395,-0.684766355304,-1.70384773672,-0.669662474756,-4.61840804282,-0.0194273132482,-0.844944792771,-0.978639050716,0.0397437640706,1.40956350873,-0.603589197444,-0.552319748102,-7.2157536527
17,3.45308831193,0.0139428609437,0.46307034966,0.625746740278,8.79746996271,-0.498129370426,-0.418173509678,0.808924002265,-0.709073582258,-0.221057321697,1.46615030528,-0.721690164802,100.129408525
18,9.57758132176,0.585517663259,-0.657421459969,0.0234759487376,1.47352660219,0.947062529855,0.0631642814816,0.343321047078,-0.760260129187,0.0152274461196,0.0470401077553,1.18261165305,-0.555882568617
19,-4.74331872172,-0.433521121003,0.538496565841,0.728772767527,4.08413930586,0.289628498414,-0.834419142042,0.908515731054,-0.228202695888,-0.30032999438,1.24402686951,-0.203000112339,5.62938966729
20,7.11592142768,0.482625264551,-0.385960980117,0.895269320035,5.16368866906,-0.550840366906,-0.566928507802,0.87530325432,-0.798020282849,-2.38473599794,1.67570180421,-0.593488081411,-37.0244829035
21,9.31269926346,0.508433912398,1.02654809801,0.82867590982,4.23861075241,0.176511245851,1.02756523597,-1.00740078215,-0.222260615147,-0.422097984366,-0.875600259376,-0.690479254644,2.78627981563
22,3.10275619758,0.694964370367,-0.893384569676,-0.198357654482,0.146208508761,1.06456072386,0.642741163027,0.03661847179,-0.652692656889,-0.857739381235,0.788842248452,-0.445495254299,-12.850556239
23,0.989044984098,0.42083310314,-0.551345381058,-0.016951859732,2.73895908793,0.500342228198,0.0262308866155,-0.907657553087,-0.93691380883,-1.0779730945,-1.61214162037,0.434730158329,-3.63703499811
24,8.01909372523,-0.750830930483,1.00020857448,1.67214466016,0.868253963082,0.0641189529241,-0.914678382132,1.8942376794,-0.561663455261,0.797190359556,0.48889302464,-1.26716310323,-11.0321632907
25,-4.27134842796,-0.590779948736,-0.181761827152,-1.7183099901,6.27549706732,0.150738352212,0.204027709348,1.94844552836,0.858852219459,-0.135624876715,0.714996742899,-0.191832699918,43.4691615865
26,-3.45161345758,0.45287164312,-0.146280467642,-0.298494489604,-1.35512930467,0.920704033991,-0.439582207316,0.075384991268,-0.72142215027,-2.78823724458,1.6450877762,2.27780266901,-81.9578488149
27,1.75242515864,2.13701011981,-1.75294062542,0.91156413248,6.9805990942,0.278451609158,-0.65181980673,1.95553955981,0.429159677824,-1.30421662608,-0.705140611238,1.0344241866,43.2690409806
28,-2.79157840438,0.205956491483,0.626471501762,0.0987576249026,1.18269848352,1.0097724098,-0.281232784686,-0.156202734198,0.827783155809,-0.171609503473,-1.09582464352,0.199340083355,2.05935215644
29,3.03805816295,0.31870445188,1.26931632251,-0.857025698843,1.90204267236,0.534512604223,-0.690989780808,0.928826119828,0.455652019986,-0.678726496996,0.718366299034,-2.94456337216,20.1434230007
30,0.267521148108,0.566830065491,0.481868412036,1.27873300146,7.12356953392,0.198345287918,-0.440844985693,0.0118851107285,-0.622463803584,-0.418984278616,0.447632399107,-0.0900119560976,40.9378867746
31,4.21946493814,-0.979546800901,-0.684113578775,0.0596543366322,-1.16032744425,-0.121695878064,0.383750687246,0.13274289653,0.733952543031,0.96403933007,-0.22236921765,-0.317686962995,-14.1558325385
32,-0.738554278492,0.71546244648,0.222864388956,1.81761494181,0.286776934685,1.03267162212,0.399725889574,-0.334989469153,0.701555395892,-0.660049546358,-1.02213473999,-0.565714763037,-5.76278916021
33,1.19445643651,0.0120610154996,-0.41810986205,-1.99852363531,-1.89669600845,-0.518922397546,-0.994130832147,0.929225425563,0.109528536407,0.183329395745,0.145380700603,-1.76724769356,-27.8347642939
34,1.18555600062,-1.63088425086,0.26788051044,-0.107813313595,-0.403548752598,0.285044365458,0.751012421672,0.862514370625,0.6909442044,-0.750080220743,0.3336648476,-1.81160698199,0.00296837249072
35,3.9430980042,1.57727576222,0.583714169909,0.0172411712036,-1.9606274919,0.916685402456,0.804352742583,0.227580305575,0.592787570543,-0.269770205027,0.394857710487,2.30006143403,28.2702288719
36,7.82062461318,-0.909438683532,0.181731194313,-0.0270868433826,-1.06709067477,0.560300530142,0.660561919982,-0.794364690615,0.487381988779,0.581544777373,0.115962868985,0.423450438762,29.3415255892
37,5.06428629393,1.7955540274,1.32755665077,-0.868013977715,1.54845775037,0.480170766075,0.482190119569,0.84359318353,-0.648957745772,-0.402688567278,1.11032923835,-1.76995459345,45.2241157277
38,8.20019569364,-0.499027149355,-1.5421005645,0.0533480581743,8.05666312697,1.02001143713,0.285858443408,-0.378347989274,-0.950084560582,0.184841376788,-0.386250771704,1.44086656308,58.0893300105
39,2.81061591195,-0.221689077615,-0.651760002522,-0.555150366381,0.0432532611871,0.427852367694,0.507850349661,1.96109313542,-0.663479080503,-1.07263866998,1.74595045072,-0.034069690352,10.3010779129
40,-0.932454783434,1.53736866296,-0.99159043138,-0.0725963667996,2.91709409645,0.753198181643,-0.189787443691,0.560863564696,-0.714531511982,0.0138160924779,-0.787634208978,-1.19873405544,-2.12103790864
41,1.16530222798,0.269309971722,-0.999219898721,-0.680428993298,2.05774718925,-0.0526974868977,-0.699518122993,1.78413589301,-0.479146426198,-0.265849335017,-0.967326752167,-0.728367619193,17.2293202689
42,3.80238137151,1.79807311902,1.89907220383,1.24415729703,-0.121321627629,0.334945180045,0.123771997606,0.0473151991292,-0.759319724152,-0.732474974669,-0.399237627423,0.806305993877,-5.94767592257
43,7.1511898164,0.165513070809,1.45165898305,-0.262529864699,0.628578630957,-0.450452659431,0.00301420935816,1.29679663355,-0.965245498372,0.450693625214,-0.248341825076,-0.280289539776,10.3001005753
44,1.05028931758,0.69262941701,0.184067360369,1.14872838241,7.719436426,-0.339326582534,0.766101870232,1.51924716008,0.29266281757,-0.400611870379,-2.02272241827,-1.78484399403,37.4783935922
45,2.83968897475,1.20105283062,0.584223991307,0.857744653759,5.54102695093,0.302338356008,-0.786533064783,1.98390306426,0.33168326255,0.726473997906,0.370696788789,0.485447365521,22.4427381106
46,7.48565378665,-1.13827026129,-0.192197094385,-0.454062520468,6.45433597778,0.307972374845,-0.503234658183,-0.996333053651,0.445627006959,-1.16312433495,-0.818008484089,-0.761671693805,21.8618497057
47,5.12250542068,0.181671441123,-0.283925782943,-0.467531849056,-3.39685381847,-0.0256901882793,0.621340840537,0.189403805078,0.397281855649,-0.713547929755,-1.6200494331,-0.253333717741,13.2042773116
48,-1.72461387233,0.535560518604,-0.13419000183,-1.49459936125,3.82608358005,-0.116813745508,-0.95552009821,0.329106135856,0.229690298168,-0.0749456862379,-0.389404623017,-1.23760537707,6.42624824572
49,2.46141778951,-0.0970008236257,1.85723987227,0.147588091063,8.07231354571,0.637462650478,0.37321610153,0.780424336209,0.968122474939,-1.15449539565,0.275079203416,-0.0348897387385,33.4667767678
50,1.47124399449,-0.063275300601,-1.04932855573,0.890514134931,3.56359781754,0.396098709059,-0.278375914499,2.03370002993,1.03223766429,-0.667741021685,-0.164597673219,-2.298446473,-2.02191828565
51,1.35527420385,-0.982640698169,-0.583806530935,-0.40690694409,4.98465187263,-0.410132262737,-0.825281298655,1.54517033542,0.291851593643,-1.06999718366,0.812964031107,0.827930529411,25.0604563943
52,6.15238550066,-0.272040165637,0.70218994216,0.0720249837694,2.79980688234,-0.398717097934,0.00270131057338,1.05412174122,-0.974858178315,-1.95807497994,-0.319441743387,-0.379030653099,-29.1926372785
53,2.48768945099,0.210046072178,0.633515859935,1.100693455,-0.0890897284896,-0.404064704952,0.649838022641,0.515279182863,0.836328695632,0.130792251416,-0.99443294787,-0.263003988491,1.81844814558
54,4.92335232861,-0.445129520321,0.888943483683,0.240946364729,6.6375319417,-0.377794737363,-0.886820841954,1.51611654699,0.123358602738,-0.364331492381,0.0961344691939,-0.530432968045,42.4394037805
55,3.19707622419,-0.0254222543398,0.61340704106,1.05201467197,1.60425691724,0.376534598615,0.390115364993,-0.927082917963,-0.669708339903,-1.25623906198,-0.985464475661,-0.202642891463,-7.00277567569
56,2.20184314363,-0.353940996818,1.04782047907,0.712347636321,1.95942641552,-0.14969487098,0.0606644484535,0.288986845443,-0.877114302413,-1.5625922298,0.951768496955,0.915023631347,-16.8260195333
57,5.88550664262,0.420819136403,0.0678857655245,-0.680413965235,0.0838360804773,0.34681265666,-0.767854517942,1.98661637937,-0.00368053756425,1.8658872408,-0.289889165349,-1.6021629316,-21.9595418325
58,4.35649459202,-1.56079564086,0.116365432113,0.85297668463,4.93503792832,-0.274720783992,-0.684415649659,1.51926908365,0.76709563383,-0.620246044291,-0.308974857862,-0.410094913413,18.8951665454
59,1.09081399103,-0.0628633832265,-0.699188101641,-0.319787159915,4.37920639249,0.914912874681,0.871093441451,0.334499668938,0.440187016279,0.43578189455,-0.0198570609,-0.0362944694878,12.102818829
60,5.3050517658,1.04552774585,0.156102742164,-1.07516195979,1.89692515806,-0.528632004828,0.67631501497,0.994653369985,0.35835814942,-0.0684435859172,1.15097181582,0.289291355243,59.3507985666
61,5.04054378424,0.604174409959,-1.79062924796,-1.26720302542,-3.06444357448,-0.419775623565,-0.797134995807,1.48027574559,-0.575948220943,0.782677908128,-1.23155441125,-0.178884738616,-32.3795355093
62,0.884604312271,3.08338207251,-1.17186798744,-0.892182678789,1.42190969151,0.727024665463,0.842348901717,-0.681522167427,-0.63402945975,-1.31991971316,-0.247019110771,-0.679939415246,-24.011027509
63,1.33973607581,-1.58168167284,0.00734963025487,2.63528609246,3.1120299693,0.314194129028,0.0187675976517,-0.935513131946,-0.797880325394,-0.802522366569,-0.269726185806,0.765455893972,22.3763068793
64,2.07507988852,0.696569942192,-2.62219364435,1.15710994465,-1.02003279771,0.800631890508,0.0316797144153,-0.578375266597,0.912379458564,0.0744428791915,0.151286544399,-0.804429102053,34.8751591844
65,3.88240836223,-0.844558385803,-1.44687849878,-0.275649011997,4.37585613589,0.188749450354,-0.816166165426,0.974666450029,-0.152868413107,0.327955571505,-0.53339755752,0.264732775911,29.0461767504
66,2.76534598214,0.787704613902,0.360744881711,-0.744807575055,4.91701779085,0.265662451665,0.623368942641,1.96242192728,0.312305357268,-0.119547192403,-1.05678014116,1.65482806819,50.4569635727
67,-1.80118070507,0.925702118916,-0.512864896022,1.02567404216,-2.26556990254,1.04424856431,0.463697660753,-0.0723430982189,-0.713347754561,-0.298793204546,0.777834042336,0.791856812444,13.8657235214
68,0.111449824577,1.03656492185,0.493086495012,0.633899542149,2.18838303694,0.266878575862,-0.913838745925,0.938961206833,0.480110559389,-0.595615787272,-1.21481338462,-1.15068004457,-6.51191727041
69,-0.0119094184255,-0.157844904993,-1.65961315968,0.0648361876934,1.56800555862,0.0513546859042,0.948145875893,1.85512770787,-0.231467487384,0.468354514743,-0.1168141554,-0.267181358612,1.30274987593
70,1.44384250482,-0.467425745152,1.32998497299,0.16085093828,3.69659170356,0.278668998849,-0.502553502449,-0.936969407134,-0.849299348805,1.75448569938,-0.0326669330801,-0.154112467559,-53.4213339652
71,4.61537645547,0.72740399584,0.873749351489,0.69506397065,3.51260016619,-0.334625648208,0.705088206717,0.35954828001,0.332426664556,-0.311785826699,1.3952438077,-0.378663048029,23.8248323205
72,3.73345459058,1.06255018677,0.250255494146,0.364275453858,4.80647979363,0.813076736371,0.8272008978,-0.77982754848,0.546260964003,-0.267993116407,1.07620033808,-1.03965398893,-14.3355956986
73,6.25375412706,1.56577754962,0.5579529913,1.11343417651,4.90246869631,0.05635096541,-0.112951696912,1.81441169131,-0.779386168712,0.256379770155,0.245274746549,-0.137556282257,25.4524113463
74,7.46573358277,0.888266659722,-1.24889072956,-0.0413865402551,-0.93732101896,-0.481584593453,0.73268636154,0.995189976211,0.402974612209,0.633333398003,-0.859945556024,-0.196138780356,23.9620791441
75,1.34063636958,0.822759804016,-0.376627054961,0.563489569031,6.23193401209,0.3656447799,-0.522207124219,-0.821245866834,0.722341856757,0.626927472759,1.15493548978,0.906157679548,20.4206552054
76,4.11795235895,0.174358817887,-1.33921810542,-1.21991698025,0.511399076096,0.441977070684,-0.794793437244,-0.899376026057,-0.0749380657891,0.0376433085859,2.0576831298,-1.6959904428,16.9582691462
77,1.78076632704,0.481049215706,0.666773039241,-1.58147244221,1.15041003221,0.658107747128,-1.08491587252,0.723068526874,-0.258120210519,1.12161719319,0.251169446817,2.25869301417,-35.390386485
78,4.39694740846,1.16376781536,-1.36749251006,0.552428891291,2.03112186361,0.505623627312,0.585785148863,-0.763736867352,0.631975122078,1.66222326634,0.0272783444365,0.108803421926,-15.163584041
79,5.09865633159,1.90472716681,1.8498386513,-0.692599736178,6.44489397044,0.878244078917,0.685105164352,-0.274600432526,-0.404535491384,-0.946961764053,-0.46335974053,-0.735171737556,25.0347394752
80,2.39673713875,0.527840976519,-0.717523028011,-0.381815264769,5.02867284435,0.434180988127,0.682996446128,-0.912180267577,0.486963790726,-0.752298636905,0.874318548566,1.95941122092,13.2301262465
81,0.142841665162,-0.678669306567,0.979748344415,0.846917743159,4.78230274986,-0.462067300309,-0.172864255183,0.88775227261,0.824858263681,1.5773149414,-0.806647705823,0.311876069376,24.4197841066
82,3.64333074133,-1.52327959302,0.603211695983,0.799064705399,3.77171293751,-0.12819370788,0.757249733146,1.78503036735,0.396105087473,-1.82742740369,-2.37742222323,0.657842963774,11.1258676087
83,0.639049341566,0.440832254274,-0.638626201752,1.08792268119,3.30723453698,-0.50963160101,0.930917267517,1.15734227221,0.0585969325003,0.355384708824,0.0834855637285,1.36799859103,16.4641855041
84,-2.67721159945,-0.248728499735,-0.0936522976159,0.641569546149,1.38583724606,0.522874266668,0.997806748166,2.01774058628,0.278882875152,-2.29853497035,0.554723995084,-1.79644812883,-55.1413162951
85,6.7193901026,0.248221729894,-1.18521771012,2.35601513695,-2.19325008829,-0.0471113845313,-0.799579981386,1.82622463349,-0.123612794589,1.77191100277,0.393746156038,-1.28947907571,20.8720812699
86,0.87590452596,-1.38127477004,0.320443807523,0.270545485284,4.9969709941,-0.181010892344,0.461624299311,0.18789553468,0.912568548092,-0.579281001877,1.12556860033,1.0584571271,-17.4824247741
87,2.2658527746,2.43449851319,-0.236296434822,-1.17884024782,9.12084539689,-0.50888642994,-0.131150116559,0.955571524476,0.870844029106,0.720445944603,-0.503348829415,0.704500327207,107.889662034
88,1.92218691446,0.334153805364,-1.10763895543,-0.137079134734,1.65383197499,-0.471435206309,-1.08355357679,0.836925835819,0.180687604639,0.434243487888,-0.116391383058,-0.761658088975,-6.78985253129
89,0.725086182186,0.495713198143,0.157328448405,0.281188933456,7.32529611737,0.65626768261,0.671303130274,0.792199146761,0.401519514795,-2.54679688369,2.52058006403,0.676686190459,-9.29238571834
90,-0.208898437075,1.88436395624,0.382887436167,-0.393653117313,-0.33764344638,0.0467191775945,0.247946954506,-0.947605265771,0.718859250224,0.0148945369374,-1.08006931969,-0.412300523282,34.0775480948
91,2.91798956343,0.0690247947171,1.49578409059,0.0712418301448,1.16686713831,0.233645336377,-0.488738359413,0.980628651776,-0.865098059756,0.272656247281,0.42929166648,1.45331125289,-6.71471097564
92,3.49794638636,-1.89127160899,0.955453453906,0.0451514255978,1.79092044735,0.959726994324,-0.0399025686618,-0.385671964795,1.00277651461,0.462993847319,0.402991195823,-0.598646846359,-18.5204353157
93,6.54668338929,-0.156516217948,-1.06376577886,-0.902828586027,-0.846754980471,-0.168926898837,-0.583993307155,0.301622640462,-0.469575816303,-0.538293679704,-0.969718696768,-0.327787476093,-11.6528663349
94,-1.41002371152,-0.990108085092,0.201118324735,-1.21569928957,-0.111538155315,0.939196300019,0.39827685355,-0.0615066435549,0.742524128028,0.884639671302,-1.56510518604,-0.521432144258,7.58065559112
95,-1.3336974339,-0.0887252947632,-0.868217040697,1.00745775515,0.395833334684,0.475213313109,0.886963911434,-0.925006068198,0.571022720488,0.398911407276,0.7892189703,-0.166775052583,2.37844462699
96,-0.923490082692,-0.435106260118,-0.584930905323,-1.1272707591,2.39199364433,0.0074156644521,0.134918022555,0.973574275513,0.816345575194,-1.04175696647,0.935864343021,0.0748973287614,2.01779520678
97,-0.630593310572,-1.34482517531,1.33014418161,-0.531584266572,-1.88204540133,-0.524605739953,-0.418512353724,0.875074901067,-0.831979823688,1.09160770274,-0.123320897116,2.18014887433,13.8957180846
98,5.50438970847,0.414732273399,-0.69470536959,-0.869195245613,1.0593828373,0.0271693101021,-0.919761436492,1.7359916508,-0.299493005351,-2.63918817135,-0.122534527782,0.433852059475,-101.733968585
99,4.82369026226,0.922555033854,0.0822278826911,-0.395860173184,3.55528963764,-0.526159288167,-0.316284385682,1.16644105313,0.976833444556,-0.605404223625,0.881041843519,-1.12263251172,13.3242265925
100,3.42408056804,0.0690547105812,-0.344275455454,-1.29018405301,-3.49527301966,-0.531049383003,-0.89124536124,0.9601462204,0.58001495646,-0.788794975593,0.00217763439538,-0.774732306457,-14.5645364532
101,7.30166929937,-0.0680926561917,-2.10744850307,-0.501007140234,-0.172769968703,0.252327609186,-0.0231569606903,1.89211756782,-0.815373760762,-2.47000062898,0.366252793682,-1.58640446151,-42.2254640712
102,4.59174046225,-0.14873145951,-0.496661910081,0.627207655874,11.2353622584,0.317639346426,0.825478800467,-0.00216620118345,-0.640800453517,-0.0306476148133,-0.0449351097795,-0.554588433319,145.414598456
103,2.98946201454,0.632581531976,0.879612473565,-1.06757046976,2.28159746267,0.0804814126506,-0.297300828519,0.0875982523337,-0.997322548481,1.87569119874,0.170415882735,1.13558546377,-30.5768234368
104,0.0543543353449,-1.74790150376,0.693387092072,-1.23462172276,3.75733655296,-0.531902274681,0.743135594359,1.02176759272,-0.313018771193,0.0685079249598,-0.929542762946,0.287264646011,36.2570709337
105,2.87100715765,-0.85539113707,-0.686184049977,-1.07910525517,1.3181360576,-0.388752545884,-0.817432525177,1.46578383363,0.00159095027078,-0.25654328352,0.978000563923,1.44601149183,-3.47765008274
106,-0.246623198132,1.38552118542,-1.2468075183,0.931370370148,4.01966536925,0.442483459377,0.760230701299,-0.0645504828541,-0.781270432526,-0.117000378699,-1.13110375365,-1.40733979399,7.74562969616
107,0.667890095998,0.118098018452,-0.29874506564,0.125061243407,4.24018406692,0.775323447347,-0.0734673538961,0.567416028508,0.942609920272,0.862489898529,0.221192341805,-0.554140393544,-16.885531824
108,-0.873528474476,-0.332693370547,-1.01635179889,-0.581693681133,-3.21315420148,-0.25978373839,-0.0378573639855,0.495333752521,0.762963261287,0.0139532935381,-0.222285726592,-0.18250059577,13.0815173568
109,1.07990180151,-0.350982730847,-1.77796280058,-0.0970902811708,4.14001718277,0.36222807518,-0.886606465874,1.00893793501,0.146921261383,-1.91546726732,-0.912214382351,-0.698410980285,-48.2946663756
110,-2.01111194237,-0.649307328238,-0.429976960159,0.0951157427064,4.26595516274,0.616269523148,-0.544857328736,-0.826877186093,0.513717297301,0.0793635772569,0.982301776782,-1.81041080781,38.3169545604
111,6.10135864525,0.0480177820104,1.30874855167,0.491159747624,1.73635095911,0.387310293479,0.757473119396,0.90670149468,-0.375598469831,-0.63158631897,-1.24430319737,-0.28246164902,27.4596726242
112,-0.209102777137,-0.552836136468,-0.763353765618,0.275906355584,2.21140449959,0.256111246127,-0.979449309483,2.0515047699,0.193062273455,-0.257049645393,-0.185536338943,0.115010470537,-19.5442859879
113,-0.400507653626,-2.9130999727,0.876412925779,-1.50885587855,8.97776927751,0.952917598935,0.992125032082,-0.382606003008,-0.0637658111612,-1.13267431352,-0.0468486090338,1.23020369556,84.8462559253
114,6.14938598742,-0.44069297879,-0.834202692509,0.698442169642,-1.34182875537,-0.375098689954,-0.537828812115,1.50655238059,-0.636810807179,0.994472193715,0.378973933177,0.831466451131,9.64626519195
115,5.5250057817,-2.04456108726,-0.642314334905,-0.539388730459,3.43167228328,0.190649226708,0.523932500646,0.092749967262,0.571929684065,-1.26281225597,0.55269925147,0.619204739159,-24.0045706203
116,5.82471193817,-0.0658434232686,-1.38023107816,0.472706106128,8.15234505548,0.208610170036,0.721366577831,1.03312090109,0.37894610638,1.49974815682,-0.192955389509,0.345871887545,54.6555341315
117,-1.9888570436,1.4480978396,0.0665433292656,-0.236245451317,0.499096379196,-0.441344773741,0.241737818184,1.36452603682,-0.900487473598,1.38186304555,0.653126107144,-0.0990148033345,-4.37854626938
118,5.09344024053,-1.56977793479,1.79915791469,1.00593571188,-1.39913855716,-0.302509883226,-0.847752696981,0.440727930534,0.500385911816,0.380874660479,-2.04932539629,-0.102651822614,-25.1040885332
119,6.18970874679,-0.273057087153,0.52601331279,1.47821520285,3.77357621505,0.487182497262,0.64265449688,-0.820735080918,-0.530322903083,0.815222268176,-0.00516082029695,-1.76988471549,8.86998081021
120,5.27319479118,-0.515608681697,0.197993600276,0.0434475596235,5.05077055594,-0.485336514184,0.669817534749,1.24123271106,-0.393546590257,-0.946845490526,0.27342813192,-1.04749567158,32.7895051128
121,-3.63810203061,-1.4114769668,0.117526740136,-1.00760578727,8.73705437615,-0.450622226981,-0.333012925608,0.627310499862,0.782742794655,-0.203269403632,1.31990254603,0.679275635564,78.4237105223
122,2.98561002495,-0.377640478717,0.00485937923881,0.994830218709,5.33646108237,0.223617256494,-0.925657645334,-0.962087646511,-0.368955156652,0.0661102921683,0.656169243389,-0.427172482774,18.3229048367
123,1.09157342706,-1.72008229566,-1.85460245139,0.550302437271,-4.34314280952,-0.158165515521,-0.847860510065,0.263704116946,-0.627493233627,1.10546110596,-0.204205061676,1.4490288993,-27.1922033906
124,5.92627695995,-1.09531175069,0.412534462603,0.715177802893,-0.712602635464,-0.358334516417,0.631574618537,0.426264338894,0.411949934616,0.615817949629,0.452533400398,0.713173481704,8.4051047149
125,2.68516841957,-1.8443939303,-0.0713953467445,-0.206475429221,1.03832705815,0.288243126062,-0.757015915468,0.0646483795375,0.647887413008,-1.97740269028,-0.819099306983,-1.44000807853,-43.8585090015
126,2.39326297329,-1.48206143393,0.814961601875,1.67884201949,-1.21956580864,0.0369271262985,0.354392412061,0.235520106711,-0.724974222975,-1.7165885052,-0.691846565635,1.15924258852,-3.73522979802
127,-0.822520860967,1.03221214768,0.988535410802,1.37303171136,5.29123399365,-0.408066535194,-0.775386481305,1.33796233716,0.243562860536,-0.710336082328,-0.769106765584,-2.87003969538,-11.8801692526
128,2.33274109134,0.153703695674,-1.24090822881,-1.32146377787,1.06195132393,0.788671525333,-0.85088943779,0.526017344198,-0.0317630072,0.508588292611,0.64264543175,-0.0599151554923,13.0512093416
129,4.94356424213,-1.18744958059,-0.840921648239,-0.00868606168106,7.72865248834,-0.428304363046,-0.257883787934,1.11878252902,-0.84049537523,-0.185460241728,-0.276705969472,-1.06242467197,60.4249389456
130,6.63947943452,0.436175350182,1.26707624777,0.805583784461,4.60905471283,0.408375989243,1.00725795751,-0.894000005654,0.212623732029,-1.18030919113,0.284792326795,-0.61558416624,-12.8514636046
131,2.56683839173,-0.216509310806,2.75176804881,-0.891877187277,2.75693970515,0.792630787364,-0.848395275049,-0.450384890385,0.0642965796528,0.321804928889,0.231263288843,-0.330560432287,29.4016191694
132,5.22691208011,-0.125039140639,0.598334564089,1.76138870162,5.37167525781,0.900318604271,-0.538167547015,-0.430954818574,-0.896303541207,0.332950731586,-0.0646198694033,-0.148418692147,-1.71296151501
133,6.90817020431,-0.633952164716,-1.260143732,-0.479466121105,7.43696042974,0.760488246097,0.36762229292,0.600025977956,0.654188789995,0.446840563898,0.0526861884618,-0.762651222432,46.0929203327
134,3.45954603378,1.69020111404,0.557857980553,-1.33023153526,1.0870486651,0.0143884032125,-0.237630678891,-0.874618774564,0.857376148549,2.14916592165,-0.505033108739,2.16136505069,-23.6521368236
135,-0.307617555762,-0.0518536140163,-0.596173434678,1.03112593243,5.63765408716,0.898862193479,-0.109311002161,0.439610311717,1.05158610581,-1.02781302617,0.303730483174,0.58529868203,10.6830245829
136,1.81857479339,1.4762686688,-0.301140466377,1.12763941347,6.87714213412,-0.335054315577,0.764438122799,1.36852411632,-0.224605892357,1.72081165279,0.517585571222,-0.855201265593,41.2476086155
137,6.37314982362,-1.23079283106,0.617966650595,0.366095451983,7.68886781617,-0.0654834454188,-0.936001871099,0.166686646383,-0.285154357545,0.287078335497,-0.349142137589,0.0892383603734,24.7503077753
138,-0.0914215092917,-0.7218984068,-2.70708319769,0.725936242614,4.12295098879,-0.417175362204,0.423182334912,0.850361362393,0.89348643164,-0.706966425,-0.593830947992,-0.284825178648,11.7953640164
